formula,C,H,N,O,S,molecular_weight,H.C,O.C,N.C,S.C,DBE,DBEO,DBEAI,DBEAImod,NOSC,Gibbs,AI,AImod,KDF_CH2,Y_met,classification,WZ0616E,WZ0714I,WZ0714E,WZ0728E,WZ0811E,WZ0825E,WZ0915E,BJ0613E,QQ0615E,QH0615E,JZ0617E,CS0617E,FS0617E,QQ0627E,QH0629E,JZ0701E,CS0701E,FS0702E,BJ0704E,QH0714E,QH0714I,JZ0715I,JZ0715E,CS0715I,CS0715E,FS0716I,FS0716E,QQ0718I,QQ0718E,BJ0718I,BJ0718E,QH0720E,JZ0729E,FS0729E,QQ0801E,BJ0801E,QH0803E,BJ0815E,QQ0815E,QH0817E,JZ0819E,FS0819E,CS0825E,CS0908E,QQ0913E,BJ0919E,CS0917E,JZ0916E,FS0916E
C49H59O4NS2,49,59,1,4,2,789.3886,1.204082,0.08163265,0.02040816,0.04081633,21,17,14,16,-0.8979592,85.89184,0.3333333,0.3636364,-0.4928873,0.03335341,unsaturated hydrocarbons,0,0.000101124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C49H60O3S2,49,60,0,3,2,760.3984,1.22449,0.06122449,0,0.04081633,20,17,15,16.5,-1.020408,89.38163,0.3409091,0.3626374,-0.4506806,0.03266314,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25E-05,0,0.000144238,0,5.19E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58E-05,0,0,0,0,0
C49H61O7N,49,61,1,7,0,775.4448,1.244898,0.1428571,0.02040816,0,20,13,12,15.5,-0.8979592,85.89184,0.2926829,0.3483146,-0.4210646,0.03516936,lignin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28E-05,0
C49H69O3NS,49,69,1,3,1,751.4998,1.408163,0.06122449,0.02040816,0.02040816,16,13,11,12.5,-1.183673,94.03469,0.25,0.2747253,-0.3393164,0.03269176,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04E-05,0,0,0,0.000100496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C49H70O2S,49,70,0,2,1,722.5097,1.428571,0.04081633,0,0.02040816,15,13,12,13,-1.306122,97.52449,0.2608696,0.2765957,-0.2971097,0.03202834,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100053,0,3.75E-05,0,0.000120237,0,6.13E-05,0,0,0,0,0,0,0,0,0,0,0
C49H70OS,49,70,0,1,1,706.5147,1.428571,0.02040816,0,0.02040816,15,14,13,13.5,-1.346939,98.68776,0.2765957,0.2842105,-0.2741647,0.03182725,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30E-05,5.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C49H71O3NS,49,71,1,3,1,753.5155,1.44898,0.06122449,0.02040816,0.02040816,15,12,10,11.5,-1.22449,95.19796,0.2272727,0.2527473,-0.3259171,0.03248229,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C49H71ONS,49,71,1,1,1,721.5256,1.44898,0.02040816,0.02040816,0.02040816,15,14,12,12.5,-1.306122,97.52449,0.2608696,0.2688172,-0.280027,0.03207129,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000448654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C49H73ONS,49,73,1,1,1,723.5413,1.489796,0.02040816,0.02040816,0.02040816,14,13,11,11.5,-1.346939,98.68776,0.2391304,0.2473118,-0.2666277,0.03186966,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000116117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C49H79O6N,49,79,1,6,0,777.5907,1.612245,0.122449,0.02040816,0,11,5,4,7,-1.306122,97.52449,0.0952381,0.1555556,-0.2775258,0.03288772,lipids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C49H79O7N,49,79,1,7,0,793.5857,1.612245,0.1428571,0.02040816,0,11,4,3,6.5,-1.265306,96.36122,0.07317073,0.1460674,-0.3004708,0.03310247,lipids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C49H92O3,49,92,0,3,0,728.7046,1.877551,0.06122449,0,0,4,1,1,2.5,-1.755102,110.3204,0.02173913,0.05263158,-0.1090331,0.03065772,lipids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4H6O2N2,4,6,2,2,0,114.0429,1.5,0.5,0.5,0,3,1,-1,0,1,31.8,#NAME?,0,-0.08441335,0.6701881,protein or amino sugars,0,0,0,0,0,3.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C4H8O3S,4,8,0,3,1,136.0194,2,0.75,0,0.25,1,-2,-3,-1.5,0,60.3,#NAME?,-1,-0.1324645,0.3643885,carbohydrates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24E-05,0,0,0,0,0,0,0,3.85E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H22N2,50,22,2,0,0,650.1783,0.44,0,0.04,0,41,41,39,39,-0.32,69.42,0.8125,0.8125,-0.5476969,0.03828059,condensed aromatics,0,0,0,0,0,5.68E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H23N3,50,23,3,0,0,665.1892,0.46,0,0.06,0,41,41,38,38,-0.28,68.28,0.8085106,0.8085106,-0.5535592,0.03863417,condensed aromatics,0,0,0,0,4.82E-05,5.55E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H24O2N2,50,24,2,2,0,684.1838,0.48,0.04,0.04,0,40,38,36,37,-0.28,68.28,0.7826087,0.787234,-0.5801877,0.03857186,condensed aromatics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110661,0,0,0,0,0,0,0,0,0,0,0,0,0.000102162,0,0,0,0,0
C50H25N,50,25,1,0,0,639.1987,0.5,0,0.02,0,39,39,38,38,-0.44,72.84,0.7755102,0.7755102,-0.515036,0.03737409,condensed aromatics,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H26O3,50,26,0,3,0,674.1882,0.52,0.06,0,0,38,35,35,36.5,-0.4,71.7,0.7446809,0.7525773,-0.5646096,0.0375925,condensed aromatics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H30OS,50,30,0,1,1,678.2017,0.6,0.02,0,0.02,36,35,34,34.5,-0.52,75.12,0.7083333,0.7113402,-0.5555501,0.03575656,condensed aromatics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H31O5N,50,31,1,5,0,725.2202,0.62,0.1,0.02,0,36,31,30,32.5,-0.36,70.56,0.6818182,0.6989247,-0.5895634,0.03793343,condensed aromatics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H32O2,50,32,0,2,0,664.2402,0.64,0.04,0,0,35,33,33,34,-0.56,76.26,0.6875,0.6938776,-0.5014666,0.03650953,condensed aromatics,0,0,5.29E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H33O3N3,50,33,3,3,0,723.2522,0.66,0.06,0.06,0,36,33,30,31.5,-0.36,70.56,0.6818182,0.6923077,-0.5553979,0.03805414,condensed aromatics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000139325,0,0,0,0,0,0,0
C50H36O,50,36,0,1,0,652.2766,0.72,0.02,0,0,33,32,32,32.5,-0.68,79.68,0.6530612,0.6565657,-0.4517229,0.03573738,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H36O2,50,36,0,2,0,668.2715,0.72,0.04,0,0,33,31,31,32,-0.64,78.54,0.6458333,0.6530612,-0.474668,0.03599111,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H36O3S,50,36,0,3,1,716.2385,0.72,0.06,0,0.02,33,30,29,30.5,-0.56,76.26,0.6304348,0.6421053,-0.5612423,0.03550612,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000183751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H38O5,50,38,0,5,0,718.2719,0.76,0.1,0,0,32,27,27,29.5,-0.56,76.26,0.6,0.6210526,-0.5301038,0.03650953,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H38O5S,50,38,0,5,1,750.244,0.76,0.1,0,0.02,32,27,26,28.5,-0.52,75.12,0.5909091,0.6129032,-0.5937331,0.03575656,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H38O7N2,50,38,2,7,0,778.2679,0.76,0.14,0.04,0,33,26,24,27.5,-0.36,70.56,0.5853659,0.6179775,-0.6011179,0.03799369,lignin,0,0,0,0,0,0,0,0,0,0,0,5.19E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H38O8,50,38,0,8,0,766.2567,0.76,0.16,0,0,32,24,24,28,-0.44,72.84,0.5714286,0.6086957,-0.598939,0.03731578,lignin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000175901,0,0,0,0,0,0,0,0,0,0,0,0
C50H40O3N2S,50,40,2,3,1,748.276,0.8,0.06,0.04,0.02,32,29,26,27.5,-0.52,75.12,0.5909091,0.6043956,-0.5595676,0.0358638,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.23E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H40O3S,50,40,0,3,1,720.2698,0.8,0.06,0,0.02,31,28,27,28.5,-0.64,78.54,0.5869565,0.6,-0.5344437,0.03501561,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000236339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000232548,0,0,0,0
C50H40O4N2,50,40,2,4,0,732.2988,0.8,0.08,0.04,0,32,28,26,28,-0.52,75.12,0.5909091,0.6086957,-0.5188834,0.03688782,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,6.37E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H40ON4S,50,40,4,1,1,744.2923,0.8,0.02,0.08,0.02,33,32,27,27.5,-0.48,73.98,0.6136364,0.6179775,-0.5388014,0.03622876,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,3.74E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H41O2N,50,41,1,2,0,687.3137,0.82,0.04,0.02,0,31,29,28,29,-0.68,79.68,0.5957447,0.6041667,-0.4537316,0.03579087,unsaturated hydrocarbons,0,0,0,4.94E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H41O3N3,50,41,3,3,0,731.3148,0.82,0.06,0.06,0,32,29,26,27.5,-0.52,75.12,0.5909091,0.6043956,-0.5018006,0.0369448,unsaturated hydrocarbons,0,0,0,4.81E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H41O5N3,50,41,3,5,0,763.3046,0.82,0.1,0.06,0,32,27,24,26.5,-0.44,72.84,0.5714286,0.5955056,-0.5476908,0.03749127,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H41O7N3,50,41,3,7,0,795.2945,0.82,0.14,0.06,0,32,25,22,25.5,-0.36,70.56,0.55,0.5862069,-0.5935809,0.03805414,lignin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.07E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H42O2N2,50,42,2,2,0,702.3246,0.84,0.04,0.04,0,31,29,27,28,-0.64,78.54,0.5869565,0.5957447,-0.459594,0.03609976,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H42O4N2,50,42,2,4,0,734.3145,0.84,0.08,0.04,0,31,27,25,27,-0.56,76.26,0.5681818,0.5869565,-0.5054841,0.03662134,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32E-05,0,0,0,0,0,0,0,0,0,0
C50H42O8,50,42,0,8,0,770.288,0.84,0.16,0,0,30,22,22,26,-0.52,75.12,0.5238095,0.5652174,-0.5721404,0.03677438,lignin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95E-05
C50H42ON2S,50,42,2,1,1,718.3018,0.84,0.02,0.04,0.02,31,30,27,27.5,-0.64,78.54,0.5869565,0.5913978,-0.5002782,0.03511845,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,4.97E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75E-05,0,0,0,0,0,0,0,0,0,0,0,0,4.59E-05,0,0,0,0,0,0
C50H42ON4S,50,42,4,1,1,746.3079,0.84,0.02,0.08,0.02,32,31,26,26.5,-0.52,75.12,0.5909091,0.5955056,-0.5254021,0.03597168,unsaturated hydrocarbons,0,0,0,0,0,0,0,6.78E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H44O2N2S,50,44,2,2,1,736.3123,0.88,0.04,0.04,0.02,30,28,25,26,-0.64,78.54,0.5555556,0.5652174,-0.5098239,0.03511845,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31E-05,0,0,0,0,0,0,6.71E-05,0,0,0,0,0,0,0,0,0,0,0,0
C50H45O3N5,50,45,5,3,0,763.3522,0.9,0.06,0.1,0,31,28,23,24.5,-0.48,73.98,0.547619,0.5632184,-0.5001259,0.03733221,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H45O5N5,50,45,5,5,0,795.3421,0.9,0.1,0.1,0,31,26,21,23.5,-0.4,71.7,0.525,0.5529412,-0.5460161,0.03789029,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H45ON3S,50,45,3,1,1,735.3283,0.9,0.02,0.06,0.02,30,29,25,25.5,-0.64,78.54,0.5555556,0.5604396,-0.4927412,0.03517009,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H46O4N4,50,46,4,4,0,766.3519,0.92,0.08,0.08,0,30,26,22,24,-0.52,75.12,0.5238095,0.5454545,-0.5038094,0.03700196,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H46O5,50,46,0,5,0,726.3345,0.92,0.1,0,0,28,23,23,25.5,-0.72,80.82,0.5111111,0.5368421,-0.4765066,0.03548721,unsaturated hydrocarbons,0,0.000299086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H46O8,50,46,0,8,0,774.3193,0.92,0.16,0,0,28,20,20,24,-0.6,77.4,0.4761905,0.5217391,-0.5453418,0.03624847,lignin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H47O3N5,50,47,5,3,0,765.3679,0.94,0.06,0.1,0,30,27,22,23.5,-0.52,75.12,0.5238095,0.5402299,-0.4867266,0.0370593,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H47O4N3,50,47,3,4,0,753.3567,0.94,0.08,0.06,0,29,25,22,24,-0.6,77.4,0.5116279,0.5333333,-0.4845478,0.03641404,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.53E-05,0,0,0,0,0,0,0,0,0,0,0,0
C50H47O4N5,50,47,5,4,0,781.3628,0.94,0.08,0.1,0,30,26,21,23,-0.48,73.98,0.5121951,0.5348837,-0.5096717,0.03733221,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46E-05,0,0,8.28E-05,0,5.49E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H47O6N3,50,47,3,6,0,785.3465,0.94,0.12,0.06,0,29,23,20,23,-0.52,75.12,0.4878049,0.5227273,-0.5304379,0.0369448,lignin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H48O5N4,50,48,4,5,0,784.3625,0.96,0.1,0.08,0,29,24,20,22.5,-0.52,75.12,0.4878049,0.5172414,-0.5133551,0.03700196,unsaturated hydrocarbons,0,0.000127142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H48O6S,50,48,0,6,1,776.3172,0.96,0.12,0,0.02,27,21,20,23,-0.68,79.68,0.4651163,0.5,-0.5496817,0.03477541,lignin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H48O9,50,48,0,9,0,792.3298,0.96,0.18,0,0,27,18,18,22.5,-0.6,77.4,0.4390244,0.4945055,-0.5548876,0.03624847,lignin,0,7.00E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H49O3N5,50,49,5,3,0,767.3835,0.98,0.06,0.1,0,29,26,21,22.5,-0.56,76.26,0.5,0.5172414,-0.4733273,0.03679034,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.89E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H49O4N5,50,49,5,4,0,783.3785,0.98,0.08,0.1,0,29,25,20,22,-0.52,75.12,0.4878049,0.5116279,-0.4962724,0.0370593,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26E-05,0,0,8.44E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H49O5N5,50,49,5,5,0,799.3734,0.98,0.1,0.1,0,29,24,19,21.5,-0.48,73.98,0.475,0.5058824,-0.5192174,0.03733221,unsaturated hydrocarbons,0,0.000131251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.95E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H49O7N,50,49,1,7,0,775.3509,0.98,0.14,0.02,0,27,20,19,22.5,-0.64,78.54,0.452381,0.4945055,-0.5148597,0.03604536,lignin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.51E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H49O8N,50,49,1,8,0,791.3458,0.98,0.16,0.02,0,27,19,18,22,-0.6,77.4,0.4390244,0.4888889,-0.5378048,0.03630349,lignin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H50N2,50,50,2,0,0,678.3974,1,0,0.04,0,27,27,25,25,-0.88,85.38,0.5208333,0.5208333,-0.3601066,0.03462053,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H50O2S2,50,50,0,2,2,746.3252,1,0.04,0,0.04,26,24,22,23,-0.84,84.24,0.4782609,0.4893617,-0.5081314,0.03298255,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H50O3N4,50,50,4,3,0,754.3883,1,0.06,0.08,0,28,25,21,22.5,-0.64,78.54,0.4883721,0.505618,-0.4540657,0.03620907,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H50O4,50,50,0,4,0,714.3709,1,0.08,0,0,26,22,22,24,-0.84,84.24,0.4782609,0.5,-0.4267629,0.03475727,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.68E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H50O5N4,50,50,4,5,0,786.3781,1,0.1,0.08,0,28,23,19,21.5,-0.56,76.26,0.4634146,0.4942529,-0.4999558,0.03673384,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44E-05,9.21E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H50ON2,50,50,2,1,0,694.3923,1,0.02,0.04,0,27,26,24,24.5,-0.84,84.24,0.5106383,0.5157895,-0.3830517,0.03485859,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C50H50ON4,50,50,4,1,0,722.3985,1,0.02,0.08,0,28,27,23,23.5,-0.72,80.82,0.5111111,0.5164835,-0.4081756,0.03569909,unsaturated hydrocarbons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
